252	1	2	-0.596713	154.23	11.11	13
253	1	2	1.129600357	148.94	11.36	12
254	1	2	-1.088809	153.11	8.49	13
255	1	2	-2.086443	148.38	14.29	14
256	1	2	0.947069	151.86	10.44	11
257	1	2	2.545826	153.79	12.79	13
258	1	2	1.1080534	145.03	12.38	13
259	1	2	-1.524117	149.73	7.84	12
260	1	2	-1.1052288	144.5	8.98	10
261	1	2	-0.0681296	150.81	10.69	11
262	1	2	-0.2530428	153.98	9.92	14
263	1	2	-2.726535	151.96	12.02	13
264	1	2	1.8805107	146.1	11.31	14
265	1	2	0.0017155	148.36	12.82	13
266	1	2	-4.639677	150.45	11.7	13
267	1	2	-0.7091229	152.83	11.2	12
268	1	2	-0.1092569	151.68	9.82	14
269	1	2	-0.2784885	149.74	11.04	15
270	1	2	-1.844665	144.37	9.84	13
271	1	2	1.4960281	150.43	11.93	13
272	1	2	1.489972	149.89	12.27	11
273	1	2	-1.3518077	140.69	10.31	10
274	1	2	0.4217438	154.45	12.07	13
275	1	2	0.582604	150.37	12.83	13
276	1	2	0.7699396	152.52	10.15	12
277	1	2	-1.0237057	150.42	10.74	10
278	1	2	0.2853212	148.85	11.84	11
279	1	2	2.092323	156.53	10.69	13
280	1	2	-2.7206685	153.1	12.95	14
281	1	2	-1.5622142	151.47	10.56	14
282	1	2	0.6476397	153.56	8.1	13
283	1	2	-1.3674325	157.26	10.21	10
284	1	2	-0.945583	150.28	11.32	13
285	1	2	-2.0551252	153.5	10.08	13
286	1	2	0.0914943	148.43	11.24	17
287	1	2	-1.4402849	148.29	14.37	15
288	1	2	-0.6785651	152.5	12.49	16
289	1	2	-0.6819361	153.64	11.34	11
290	1	2	-0.2156514	155.26	8.85	11
291	1	2	0.2456708	152.77	9.68	15
292	1	2	0.77309649	148.01	9.88	11
293	1	2	-1.759948	151.26	11.56	13
294	1	2	-0.825346	154.16	10.51	14
295	1	2	0.4839985	148.23	11.55	15
296	1	2	2.275335	153.15	13.24	14
297	1	2	1.1266387	154.02	10.07	14
298	1	2	-0.574219	152.53	10.87	12
299	1	2	-0.4706645	153.21	10.69	11
300	1	2	-0.3585808	152.77	9.33	14
301	1	2	-1.432568	147.65	11.03	14
302	1	2	-1.1935845	147.55	10.05	14
303	1	2	-2.524825	151.61	13.52	14
304	1	2	-1.6998439	152.25	13.15	13
305	1	2	-0.8794114	149.72	10.23	14
306	1	2	0.3784581	152.35	9.74	14
307	1	2	-0.64869	147.76	11.81	12
308	1	2	0.8722488	145.86	12.45	12
309	1	2	1.203809671	145.87	11	14
310	1	2	-0.310955	150.68	9.92	13
311	1	2	-0.4849221	148.43	12.02	13
312	1	2	-0.649675	149.69	10.36	12
313	1	2	-1.2199562	151.14	12.2	14
314	1	2	0.0564769	153.88	14.32	15
315	1	2	-0.876404817	149.9	10.74	10
316	1	2	1.4582082	149.74	10.83	17
317	1	2	1.4536499	143.79	8.42	12
318	1	2	-0.063133689	146.93	11.82	14
319	1	2	0.440359	151.06	9.25	15
320	1	2	-0.7281716	149.83	12.13	13
321	1	2	0.4906791	148.38	11.31	14
322	1	2	1.6736279	150.47	11.05	11
323	1	2	1.143631	150.15	10.3	12
324	1	2	1.0566885	151.12	10.14	13
325	1	2	1.574018	147.38	9.45	12
326	1	2	0.824371	154.15	12.54	17
327	1	2	0.41035829	151.75	10.79	13
328	1	2	-0.6994804	153.55	11.74	14
329	1	2	0.3576324	153.59	9.7	13
330	1	2	1.6597393	153.85	12.01	14
331	1	2	0.3243591	152.3	10.72	14
332	1	2	-1.1721197	151.91	9.68	12
333	1	2	-0.7992629	149.25	9.55	16
334	1	2	0.293952	146.12	12.93	15
335	1	2	-1.0973536	147.5	8.78	11
336	1	2	-2.542756	150.44	10.34	12
337	1	2	-0.8503313	150.75	10.75	10
338	1	2	1.31297	150.02	12.01	15
339	1	2	-1.714078	152.24	10.34	12
340	1	2	2.2299	147.62	11.82	13
341	1	2	-0.3853149	148.98	10.05	12
342	1	2	-0.5416339	145.14	11.19	13
343	1	2	1.1727734	152.65	8.79	14
344	1	2	-0.6269717	149	10.88	13
345	1	2	-2.559588	154.6	10.75	15
346	1	2	-1.606451	155.53	10.88	13
347	1	2	0.4381621	145.64	8.38	11
348	1	2	-0.882466	149.14	12.85	14
349	1	2	0.784454	147.56	12.02	13
350	1	2	0.078651	149.62	14.17	12
351	1	2	-0.11800033	142.64	10.42	14
352	1	2	0.0294431	154.2	10.34	12
353	1	2	0.3749176	148.16	10.73	12
354	1	2	0.6136475	151.76	9.91	13
355	1	2	-0.0989299	149.65	11.38	12
356	1	2	0.4005805	147.2	8.02	13
357	1	2	1.641562	149.98	11.35	11
358	1	2	0.700033	147.83	11.98	13
359	1	2	0.510094562	146.22	10.09	14
360	1	2	0.946954	155.26	13.43	14
361	1	2	0.0371357	147.85	9.58	14
362	1	2	0.6479904	149.99	10.2	12
363	1	2	0.2496109	145.88	11.33	12
364	1	2	1.1467186	153.32	10.62	13
365	1	2	-0.7328681	149.64	11.9	14
366	1	2	-1.198532	144.04	12.22	13
367	1	2	-0.985867	152.89	10.36	14
368	1	2	-2.132075	153.07	10.2	14
369	1	2	-1.829566	152.37	10.78	15
370	1	2	1.9592535	147.77	9.31	13
371	1	2	-0.5372285	151.43	13.58	15
372	1	2	-1.4968905	149.08	12.29	8
373	1	2	0.199377	151.22	11.21	14
374	1	2	0.239095	143.5	8.38	11
375	1	2	0.868373	147.33	10.32	16
376	1	2	0.638385	144.34	12.98	11
377	1	2	0.1839718	151.68	12.49	12
378	1	2	-0.3630449	147.51	15.43	14
379	1	2	-1.2516231	150.75	13.81	13
380	1	2	-0.1652623	146.16	14.72	14
381	1	2	-2.48477	153.89	10.74	13
382	1	2	-0.3536419	141.82	10.74	10
383	1	2	-1.268061	148.33	11.29	15
384	1	2	1.38737	152.39	9.69	13
385	1	2	-2.13267	152.81	9.11	12
386	1	2	-0.8672408	152.55	10.73	14
387	1	2	1.4114672	146.92	9.22	12
388	1	2	-0.9263202	145.08	8.85	14
389	1	2	-2.1922884	144.92	10.84	12
390	1	2	-1.441997	153.62	11.6	15
391	1	2	-0.4577719	145.29	10.35	14
392	1	2	-0.5477994	154.78	11.95	16
393	1	2	-0.1587405	143.8	10.4	10
394	1	2	-2.991675	149.92	12.1	14
395	1	2	0.4801111	151.34	12.06	16
396	1	2	-3.342606	146.34	11.28	13
397	1	2	-2.0779	149.04	7.25	13
398	1	2	-1.814603	148.91	11.16	13
399	1	2	-0.614201	146.29	9.99	16
400	1	2	-1.718977	147.37	9.36	10
401	1	2	-4.092597	152.23	12.38	14
402	1	2	-1.1109488	148.87	8.28	12
403	1	2	-0.5107525	151.24	11.2	10
404	1	2	1.0907991	149.03	11.16	12
405	1	2	0.6433386	149.34	11.7	14
406	1	2	-2.574633	150.8	16.57	13
407	1	2	-3.726957	145.91	10.07	10
408	1	2	-0.4590851	151.49	10.28	15
409	1	2	2.411139	149.19	11.79	14
410	1	2	1.197988	150.3	9.57	12
411	1	2	0.871462	146.94	12.6	12
412	1	2	0.5025915	149.91	9.26	14
413	1	2	-0.3037262	148.22	8.79	11
414	1	2	-0.804357	151.22	11.63	14
415	1	2	-0.3060384	153.56	10.89	12
416	1	2	0.6557267	151	12.84	13
417	1	2	-1.1083928	149.96	13.37	17
418	1	2	-0.3523594	151.22	10.34	15
419	1	2	1.311437638	148	12.7	12
420	1	2	-0.521898	152.68	10.98	12
421	1	2	0.1631263	149.85	10.96	12
422	1	2	0.7680086	150.88	11.49	13
423	1	2	-0.5986893	149.22	11.15	15
424	1	2	0.950749	154.18	9.77	15
425	1	2	-2.747796	152.6	12.26	15
426	1	2	2.4902431	140.89	13.45	13
427	1	2	0.8234726	148.77	12.45	13
428	1	2	-0.8324394	148.34	9.98	10
429	1	2	-1.4941483	150.01	10.87	12
430	1	2	0.548579	150.69	12.78	15
431	1	2	1.042299	152.92	11.51	10
432	1	2	-1.1408569	148.38	9.53	11
433	1	2	0.2730911	142.61	10.76	12
434	1	2	0.661123	148.88	9.57	10
435	1	2	-2.933241	146.9	10.83	12
436	1	2	1.235575	151.92	11.52	13
437	1	2	-0.0859148	148.56	10.98	12
438	1	2	0.2162329	153.81	11.03	16
439	1	2	2.492868	152.52	12.88	13
440	1	2	1.0089879	153.89	12.88	15
441	1	2	2.879147	154.71	12.34	16
442	1	2	-0.3066994	144.63	12.8	11
443	1	2	-0.1357084	147.57	12.74	13
444	1	2	1.483069	147.04	9.92	17
445	1	2	-0.3842944	143.98	9.54	16
446	1	2	0.827864	147.24	11	11
447	1	2	0.4125964	146.2	12.28	14
448	1	2	-0.671646	147.74	10.73	13
449	1	2	-1.4217913	150.23	13.89	11
450	1	2	-0.8354863	151.12	12.92	12
451	1	2	1.657901	153.09	10.56	11
452	1	2	1.0587744	151.81	10.66	13
453	1	2	0.429951	151.61	12.28	12
454	1	2	-1.5256408	154.68	13.29	13
455	1	2	-0.7728553	149.99	10.94	12
456	1	2	1.4708005	152.84	11.93	17
457	1	2	0.3644556	152.28	13.77	15
458	1	2	-0.9205234	151.61	12.52	13
459	1	2	-0.3323065	152	13.51	14
460	1	2	2.1338641	148.06	11.6	13
461	1	2	1.865788	151.56	10.89	13
462	1	2	0.659012	151.81	13.89	14
463	1	2	-3.351309	153.8	11.87	13
464	1	2	-2.0061673	153.3	11.9	13
465	1	2	-1.693285	147.83	11.64	13
466	1	2	-0.612439	153.69	12.25	13
467	1	2	-0.3313276	153.62	11.51	13
468	1	2	-2.820173	149.24	10.41	12
469	1	2	0.4062762	148.53	11.3	14
470	1	2	1.295315703	154.57	11.95	16
471	1	2	-0.4345983	147.4	10.7	11
472	1	2	0.1001643	153.75	10.82	14
473	1	2	0.0115938	154.25	10.37	18
474	1	2	-1.0776927	148.86	9.89	12
475	1	2	-0.587621	149.28	11.31	11
476	1	2	-1.398488	150.98	10.32	13
477	1	2	-4.741544	149.88	12.99	15
478	1	2	-0.3192849	141.01	8.06	12
479	1	2	-1.572840401	153.24	12.54	16
480	1	2	-2.681256	150.55	9.78	10
481	1	2	1.2740287	150.97	11.61	14
482	1	2	-2.833028	149.59	11.21	15
483	1	2	-1.2254628	152.03	13.75	15
484	1	2	-0.3499484	150.09	11.16	14
485	1	2	-0.8486351	155.34	9.6	15
486	1	2	-1.2943938	152.13	11.61	13
487	1	2	-1.4582414	147.17	11.41	9
488	1	2	0.467918	151.64	12.96	10
489	1	2	-1.398753	149.16	9.08	16
490	1	2	1.921644	150.24	11.61	14
491	1	2	-0.2617245	147.93	10.35	11
492	1	2	-1.6095517	153.52	13.24	15
493	1	2	-0.141739796	151.85	12.71	11
494	1	2	-3.499809	150.62	11.82	14
495	1	2	0.1492559	150.21	9.89	10
496	1	2	0.3123668	147.77	9.85	13
497	1	2	-0.9081274	147.7	9.5	13
498	1	2	-1.081372	156.56	10.22	12
499	1	2	2.34935209	150.73	13.95	15
500	1	2	1.0717154	147.51	11.05	11
501	1	2	-3.032373	148.84	13.67	15
502	1	2	1.399141	145.48	11.74	13
503	1	2	-0.3548172	147.78	12.92	16
504	1	2	1.1859279	151.17	12.9	13
505	1	2	0.1651071	151.04	10.83	14
506	1	2	2.686922	152.41	12.2	11
507	1	2	-0.6666892	148.83	10.63	13
508	1	2	0.436891	148.87	11.93	15
509	1	2	-1.519993	150.23	11.6	14
510	1	2	-1.9817254	150.55	8.46	11
511	1	2	-0.35272	151.17	8.97	15
512	1	2	-2.406386	146.57	9.42	10
513	1	2	-1.530374	149.57	10.82	14
514	1	2	-0.8925576	152.43	10.9	14
515	1	2	-0.8346142	149.4	11.78	14
516	1	2	-0.3762954	152.63	11.95	12
517	1	2	-3.76705	146.74	9.44	14
518	1	2	-1.4440418	150.03	8.84	13
519	1	2	-0.4092753	150.66	12.37	16
520	1	2	2.301877	153.02	10.28	13
521	1	2	0.460584	151.19	9.26	12
522	1	2	0.2746299	145.71	12.2	14
523	1	2	-1.218941618	144.68	11.85	13
524	1	2	-1.679066	145.89	7.75	10
525	1	2	0.041876	154.59	9.62	12
526	1	2	0.6447785	148.99	11.38	14
527	1	2	0.0026146	152.08	11.65	15
528	1	2	-0.6577119	151.31	10.15	14
529	1	2	0.8269125	151.91	12.47	11
530	1	2	-1.1890974	146.34	10.52	11
531	1	2	-2.156462	145.49	12.47	12
532	1	2	-1.8965697	152.2	11.66	14
533	1	2	0.6461209	154.44	8.42	10
534	1	2	-0.574143734	150.79	8.7	12
535	1	2	0.3467629	151.49	12.81	14
536	1	2	-1.199207	152.49	11.92	14
537	1	2	-0.4368366	148.21	11.62	11
538	1	2	0.1842293	147.73	12.41	9
539	1	2	-2.632391	150.21	8.2	12
540	1	2	-1.907223	151.7	9.8	13
541	1	2	-1.6185099	147.5	10.42	11
542	1	2	-0.9238955	153.61	12.94	12
543	1	2	-1.019486974	153.09	11.65	11
544	1	2	3.566378	154.04	10.05	15
545	1	2	1.352463	150.03	9.89	15
546	1	2	-0.05367	147.97	12.04	13
547	1	2	-0.3425627	150.75	8.73	12
548	1	2	-1.9620781	145.18	11.37	14
549	1	2	-1.591071	146.66	9.75	12
550	1	2	-1.6085089	150.93	12.96	16
551	1	2	-1.0063627	149.33	9.97	12
552	1	2	-2.991775	145.46	10.9	14
553	1	2	-1.4094348	150.52	11.24	15
554	1	2	-1.759992	148.34	11.84	13
555	1	2	0.7863082	147.61	11.69	14
556	1	2	-1.785083	150.33	11.9	13
557	1	2	-0.694802	148.68	7.91	14
558	1	2	-1.94071	149.79	10.09	11
559	1	2	-0.954315	145.9	11.75	13
560	1	2	1.795872	148.97	10.11	12
561	1	2	0.3496719	152	10.58	12
562	1	2	-0.893144	155.31	10.21	14
563	1	2	0.4126916	149.6	13.19	14
564	1	2	-0.8019878	145.72	10.95	14
565	1	2	-1.2875166	149.21	10.6	10
566	1	2	1.114896	146.63	11.83	13
567	1	2	1.7210964	146.86	11.54	11
568	1	2	-0.656471	153.1	10.48	14
569	1	2	0.6307432	151.47	11.83	14
570	1	2	-0.620582	146.58	12.82	13
571	1	2	1.9378804	151.95	8.97	15
572	1	2	-1.1225776	147.02	10.48	12
573	1	2	2.607296	146.46	11.18	14
574	1	2	0.7067359	147.52	10.62	12
575	1	2	1.230645	143.06	10.93	13
576	1	2	0.812701	147.34	10.3	11
577	1	2	-2.907325	151.21	11.56	10
578	1	2	-0.3184509	153.37	11.48	14
579	1	2	-2.1394613	150.27	10.95	13
580	1	2	0.9777635	149.73	11.04	15
581	1	2	-0.3202134	153.17	12.04	11
582	1	2	-1.798662	142.46	10.26	13
583	1	2	-1.2619119	147.24	9.38	13
584	1	2	0.0452337	153.5	11.7	14
585	1	2	-0.030321	146.12	8.94	13
586	1	2	-1.816016	153.89	11.26	11
587	1	2	-1.6483284	145.88	13.2	16
588	1	2	-0.3754839	148.47	9.29	15
589	1	2	-0.0414345	153.83	9.69	12
590	1	2	0.7429422	148.96	8.55	13
591	1	2	0.9118619	152.53	10.12	12
592	1	2	-1.9361227	151.44	13.28	15
593	1	2	0.202883331	149.51	12.27	13
594	1	2	0.5644224	154.17	13.54	16
595	1	2	3.23058	153.75	11.66	12
596	1	2	0.741011	149.73	11.19	16
597	1	2	-0.5209298	154.71	11.79	13
598	1	2	-0.6227369	146.47	8.68	16
599	1	2	-0.9740839	149.08	9.94	15
600	1	2	-0.7626357	148.26	11.74	13
601	1	2	0.8955157	154.6	13.87	17
602	1	2	-0.3053703	149.64	10.01	13
603	1	2	0.2121417	147.19	11.38	12
604	1	2	0.9750104	149.76	10.19	12
605	1	2	-2.602615	151.04	9.8	10
606	1	2	-0.2178943	147.85	8.54	13
607	1	2	1.600538	146.67	8.19	11
608	1	2	1.364823527	149.33	9.88	10
609	1	2	2.119481	145.39	11.84	13
610	1	2	-1.5936323	148.11	13.36	14
611	1	2	-1.7161821	149.83	11.07	13
612	1	2	0.0945928	154.05	8.42	13
613	1	2	-1.282879	151.63	12.39	9
614	1	2	-2.622753	153.15	9.83	14
615	1	2	-2.18895	149.45	11.32	13
616	1	2	-0.853598	151.92	14.43	15
617	1	2	-1.782296	149.84	11.32	11
618	1	2	1.2010325	152.02	10.19	12
619	1	2	0.1048176	146.95	11.74	9
620	1	2	0.346531	147.91	8.6	14
621	1	2	-2.031144	151.28	11.95	11
622	1	2	0.954447	154.07	11.53	15
623	1	2	1.6989897	149.43	13.79	15
624	1	2	2.216479	147.4	11.27	15
625	1	2	-1.10826501	151.71	12.02	14
626	1	2	-1.0026658	154.33	13.12	16
627	1	2	-0.566622	147.5	11.15	13
628	1	2	-2.0530573	144.41	11.56	13
629	1	2	-3.076913	150.09	12.1	12
630	1	2	-1.640991	152.36	11.74	13
631	1	2	-2.0001595	153.87	10.22	13
